index,Year sold,Month sold,Day sold,Street,Street number,Kind,Number of rooms,Floor,Squared meter,Price
7312,2017,9,5,האגס,7,דירה בבית קומות,5.0,0.0,121.6,2999000
7313,2017,9,5,"איתמר בן אב""י",5,דירה בבית קומות,3.0,3.0,64.4,1160000
7314,2017,9,5,"ביל""ו",16,דירה בבית קומות,4.0,3.0,90.1,1900000
7315,2017,9,5,הירשפלד,5,דירה בבית קומות,3.0,3.0,63.28,1489000
7316,2017,9,5,"פיק""א",28,דירה בבית קומות,5.0,2.0,113.82,1870000
7317,2017,9,4,דרובין יואל,13,דירה בבית קומות,4.0,1.0,98.63,1610000
7318,2017,9,4,דרור,25,דירה בבית קומות,4.0,1.0,92.45,1700000
7319,2017,9,4,הירקון,6,דירה בבית קומות,3.0,6.0,63.2,1400000
7320,2017,9,4,נורדאו,31,דירה בבית קומות,3.0,1.0,68.96,1320000
7321,2017,9,4,הירשפלד,14,דירה בבית קומות,3.0,1.0,63.87,1400000
7322,2017,9,4,קרית ספר,22,דירה בבית קומות,3.0,2.0,69.59,1320000
7323,2017,9,4,שיבת ציון,22,דירה בבית קומות,3.5,4.0,72.98,1350000
7324,2017,9,3,התוף,7,דירה בבית קומות,2.0,8.0,44.0,1478000
7325,2017,9,3,דרור,13,דירה בבית קומות,2.0,3.0,47.63,500000
7326,2017,9,3,"שז""ר זלמן",23,דירה בבית קומות,4.0,4.0,90.8,1730000
7327,2017,9,3,אחד העם,10,דירה בבית קומות,3.0,3.0,66.39,1300000
7328,2017,9,3,"שז""ר זלמן",19,דירה בבית קומות,4.0,4.0,90.8,1620000
7329,2017,9,3,הבשן,16,דירה בבית קומות,5.0,2.0,84.0,1900000
7330,2017,9,3,קפלן,8,דירה בבית קומות,3.0,0.0,67.37,1760000
7331,2017,9,3,קלישר,1,דירה בבית קומות,3.0,1.0,65.0,1615000
7332,2017,9,1,סנש חנה,6,דירה בבית קומות,3.5,3.0,56.5,1270000
7333,2017,8,31,השומר,6,דירה בבית קומות,3.5,2.0,71.24,1540000
7334,2017,8,31,יהודה לייב,10,דירה בבית קומות,2.0,3.0,59.95,1070000
7335,2017,8,31,ההתיישבות,51,דירה בבית קומות,4.0,7.0,116.9,2350000
7336,2017,8,31,הרב גורן,7,דירה בבית קומות,4.0,6.0,95.66,1900000
7337,2017,8,31,לבונטין,19,דירה בבית קומות,5.0,2.0,101.47,2615000
7338,2017,8,31,רוטשילד,114,דירה בבית קומות,3.5,2.0,74.98,1500000
7339,2017,8,31,בית הערבה,16,דירת גן,4.0,0.0,88.0,2450000
7340,2017,8,30,פינשטיין יונה צבי,11,דירה בבית קומות,4.0,9.0,77.26,1600000
7341,2017,8,30,"ביל""ו",10,דירה בבית קומות,4.0,3.0,82.65,1525000
7342,2017,8,30,הצופים,14,דירה בבית קומות,3.0,4.0,67.31,1715000
7343,2017,8,30,הצפורן,4,דירה בבית קומות,3.0,1.0,62.1,1350000
7344,2017,8,29,בן אליעזר,25,דירה בבית קומות,5.0,2.0,105.51,1900000
7345,2017,8,29,המפוחית,6,דירה בבית קומות,3.5,2.0,82.4,1840000
7346,2017,8,29,חיל החימוש,36,דירה בבית קומות,4.0,2.0,98.09,2000000
7347,2017,8,29,נורדאו,27,דירה בבית קומות,3.5,1.0,69.86,1400000
7348,2017,8,29,הצופים,15,דירה בבית קומות,4.0,3.0,97.71,925000
7349,2017,8,28,פיין בנימין,6,דירה בבית קומות,3.0,4.0,59.1,1200000
7350,2017,8,28,המרגנית,18,דירה בבית קומות,3.5,1.0,76.7,1505000
7351,2017,8,28,עין דור,7,דירה בבית קומות,5.0,3.0,112.73,2400000
7352,2017,8,28,הירשפלד,29,דירה בבית קומות,4.0,2.0,70.3,1457000
7353,2017,8,28,סמילנסקי,14,דירה בבית קומות,6.0,5.0,148.32,2450000
7354,2017,8,27,הצופים,10,דירה בבית קומות,3.0,4.0,84.26,1735000
7355,2017,8,27,ביאליק,13,דירה בבית קומות,2.5,5.0,69.0,1800000
7356,2017,8,27,אלתרמן,28,דירה בבית קומות,4.0,1.0,96.0,1920000
7357,2017,8,27,הנחשול,83,דירה בבית קומות,5.0,10.0,115.1,2700000
7358,2017,8,27,ויניק,40,דירה בבית קומות,5.0,0.0,125.0,2200000
7359,2017,8,27,קרן היסוד,4,דירה בבית קומות,3.0,2.0,53.27,1310000
7360,2017,8,27,השקמה,6,דירה בבית קומות,3.0,1.0,68.16,675000
7361,2017,8,25,הגיתית,10,דירה בבית קומות,3.0,4.0,67.0,1750000
7362,2017,8,24,האורגן,10,דירה בבית קומות,4.0,2.0,93.0,1900000
7363,2017,8,24,יהודה לייב,43,דירה בבית קומות,3.0,1.0,52.73,1380000
7364,2017,8,24,עין דור,6,דירה בבית קומות,5.0,5.0,128.0,2315000
7365,2017,8,24,תנועות הנוער,15,דירה בבית קומות,4.0,7.0,95.86,1700000
7366,2017,8,23,נחמיה,50,דירה בבית קומות,7.0,1.0,152.0,6759000
7367,2017,8,23,עין דור,6,דירה,5.0,5.0,124.0,2315000
7368,2017,8,23,קרון אהרון,19,דירה בבית קומות,3.0,4.0,56.0,1430000
7369,2017,8,23,בן זאב,1,דירה בבית קומות,5.0,7.0,120.0,2250000
7370,2017,8,22,אברבנאל,14,דירה בבית קומות,4.0,6.0,95.0,1615000
7371,2017,8,22,קרון אהרון,24,דירה בבית קומות,5.0,4.0,144.0,1450000
7372,2017,8,22,בלפור,5,דירה בבית קומות,4.0,1.0,77.38,1356000
7373,2017,8,22,אריאב חיים,10,דירה בבית קומות,4.0,2.0,70.0,1280000
7374,2017,8,21,בן סרוק,2,דירה בבית קומות,3.0,7.0,65.4,1675000
7375,2017,8,21,הצופים,15,דירה בבית קומות,4.0,1.0,101.29,1810000
7376,2017,8,21,הנגיד,7,דירה בבית קומות,4.0,8.0,106.0,2200000
7377,2017,8,21,"חב""ד",4,דירה בבית קומות,3.0,1.0,58.0,1390000
7378,2017,8,21,הקישון,6,דירה בבית קומות,3.0,7.0,92.07,1610000
7379,2017,8,20,מאירוביץ,15,דירה בבית קומות,6.0,3.0,156.9,2400000
7380,2017,8,20,אנילביץ,27,דירה בבית קומות,2.0,2.0,35.0,1750000
7381,2017,8,20,בן סרוק,4,דירה בבית קומות,4.0,9.0,112.3,2360000
7382,2017,8,20,פינשטיין יונה צבי,11,דירה בבית קומות,4.0,9.0,78.29,1590000
7383,2017,8,20,קרון אהרון,19,דירה בבית קומות,4.0,5.0,100.0,1636000
7384,2017,8,20,ברנדיס,12,דירה בבית קומות,5.0,3.0,100.55,1685000
7385,2017,8,20,קרון אהרון,19,דירה בבית קומות,4.0,7.0,90.0,1646000
7386,2017,8,19,קרון אהרון,19,דירה,4.0,3.0,90.0,1646000
7387,2017,8,19,קרון אהרון,19,דירה,4.0,3.0,90.0,1636000
7388,2017,8,18,אלירז שלמה,1,דירה בבית קומות,4.0,4.0,110.0,2140000
7389,2017,8,17,שינקין,4,דירה בבית קומות,3.0,2.0,60.4,1272000
7390,2017,8,17,התזמורת,10,דירה בבית קומות,3.0,2.0,82.78,1680000
7391,2017,8,17,עליזה בגין,8,דירה בבית קומות,4.0,6.0,104.0,2300000
7392,2017,8,17,עין הקורא,28,דירה בבית קומות,2.5,2.0,53.87,1355000
7393,2017,8,17,על כנפי נשרים,9,דירה בבית קומות,4.0,1.0,90.0,1420000
7394,2017,8,17,אוסישקין,41,דירה בבית קומות,3.0,1.0,61.22,1480000
7395,2017,8,16,"עגנון ש""י",13,דירה בבית קומות,4.0,1.0,90.0,1325000
7396,2017,8,16,דרור,66,דירה בבית קומות,4.0,1.0,84.06,1450000
7397,2017,8,16,ההדרים,7,דירה בבית קומות,3.0,4.0,56.84,1325000
7398,2017,8,16,וייז סטפן,5,דירה בבית קומות,4.0,2.0,81.38,1605000
7399,2017,8,16,אלירז שלמה,7,דירה בבית קומות,4.0,3.0,108.0,1700000
7400,2017,8,16,דוד הראובני,7,דירה בבית קומות,4.0,7.0,88.06,1800000
7401,2017,8,15,הרצל,116,דירה בבית קומות,3.0,2.0,63.15,1200000
7402,2017,8,15,דוידזון,2,דירה בבית קומות,5.0,5.0,111.0,1800000
7403,2017,8,15,דוידזון,1,דירה בבית קומות,4.0,5.0,100.0,1235000
7404,2017,8,15,אלרואי,8,דירה בבית קומות,3.0,4.0,48.4,1100000
7405,2017,8,15,פופל מרדכי,14,דירה בבית קומות,4.5,4.0,104.0,1740000
7406,2017,8,15,הכובש,5,דירה בבית קומות,4.0,1.0,78.5,1352000
7407,2017,8,14,נגבה,22,דירה בבית קומות,4.0,8.0,98.0,2050000
7408,2017,8,14,מרגולין,1,דירה בבית קומות,3.0,6.0,65.09,1350000
7409,2017,8,14,דוד הראובני,7,דירה בבית קומות,4.0,3.0,88.06,1640000
7410,2017,8,13,דרור,66,דירה בבית קומות,3.0,1.0,66.64,1520000
7411,2017,8,13,המפוחית,4,דירה בבית קומות,3.5,4.0,82.4,1760000
7412,2017,8,13,שינקין,5,דירה בבית קומות,3.0,2.0,74.08,1420000
7413,2017,8,13,המפוחית,9,דירה בבית קומות,3.5,1.0,85.2,1790000
7414,2017,8,13,בן זאב,8,דירה בבית קומות,3.0,6.0,55.84,1430000
7415,2017,8,13,גלוסקין,12,דירה בבית קומות,3.0,2.0,67.0,825000
7416,2017,8,11,ביאליק,2,דירה בבית קומות,4.0,2.0,80.09,1220000
7417,2017,8,10,האחים סמילצ'נסקי,25,דירה בבית קומות,4.0,2.0,91.95,1470000
7418,2017,8,10,"עגנון ש""י",8,דירה בבית קומות,3.0,1.0,39.0,1140000
7419,2017,8,10,אלקבץ,11,דירה בבית קומות,5.0,2.0,109.92,2150000
7420,2017,8,10,האחים סולימן,7,דירה בבית קומות,4.0,2.0,94.3,1815000
7421,2017,8,10,"שז""ר זלמן",16,דירה בבית קומות,3.0,3.0,76.47,1540000
7422,2017,8,9,סוקולוב,4,דירה בבית קומות,5.0,1.0,118.5,2000000
7423,2017,8,9,חיל האויר,3,דירה בבית קומות,4.0,4.0,91.95,2119000
7424,2017,8,9,"הרשב""א",15,דירה בבית קומות,3.5,1.0,69.52,1545000
7425,2017,8,9,שפירא צבי הרמן,12,דירה בבית קומות,3.0,1.0,75.67,1437000
7426,2017,8,9,דוד הראובני,10,דירה בבית קומות,4.0,2.0,106.84,1725000
7427,2017,8,9,פופל מרדכי,4,דירה בבית קומות,4.5,3.0,104.3,1700000
7428,2017,8,9,בלבן אליעזר,1,דירה בבית קומות,3.0,6.0,65.0,1450000
7429,2017,8,9,הרב אונטרמן,6,דירה בבית קומות,3.0,2.0,67.26,1650000
7430,2017,8,8,לנדאו חיים,5,דירה בבית קומות,4.0,3.0,94.9,1579000
7431,2017,8,8,הקישון,5,דירה בבית קומות,4.0,2.0,87.0,1550000
7432,2017,8,8,תנועות הנוער,5,דירה בבית קומות,3.0,1.0,74.98,1738000
7433,2017,8,8,הגיתית,10,דירה בבית קומות,3.5,4.0,85.0,1840000
7434,2017,8,8,יעקב,63,דירה בבית קומות,3.0,3.0,62.5,1360000
7435,2017,8,8,פוזננסקי מנחם,2,דירה בבית קומות,3.0,2.0,40.6,1400000
7436,2017,8,8,יברבוים,11,דירה בבית קומות,4.0,2.0,92.35,1770000
7437,2017,8,7,הסמדר,10,דירה בבית קומות,5.0,4.0,133.3,2750000
7438,2017,8,7,מורשת ישראל,18,דירה בבית קומות,3.0,1.0,65.4,1530000
7439,2017,8,7,החלמונית,9,דירה בבית קומות,3.0,2.0,78.2,1550000
7440,2017,8,7,הורוביץ,4,דירה בבית קומות,4.0,4.0,87.64,1700000
7441,2017,8,7,השקד,7,דירה בבית קומות,3.0,1.0,53.38,1320000
7442,2017,8,6,הקוקיה,27,דירה בבית קומות,4.0,1.0,96.65,2075000
7443,2017,8,6,שפרינצק,3,דירה בבית קומות,3.0,5.0,63.2,1360000
7444,2017,8,6,אימבר,3,דירה בבית קומות,4.0,2.0,80.19,1550000
7445,2017,8,6,אוסישקין,9,דירה בבית קומות,4.0,4.0,81.37,1250000
7446,2017,8,6,תרשיש,1,דירה בבית קומות,3.0,4.0,75.7,1747000
7447,2017,8,6,עין הקורא,21,דירה בבית קומות,3.0,2.0,68.2,1330000
7448,2017,8,6,אלירז שלמה,1,דירה בבית קומות,5.0,6.0,139.0,2287000
7449,2017,8,6,הרב סובהי,7,דירה בבית קומות,4.0,1.0,81.25,1420000
7450,2017,8,4,הקישון,6,דירה בבית קומות,4.0,3.0,85.9,1750000
7451,2017,8,4,חיל הצנחנים,20,דירה בבית קומות,5.0,3.0,97.0,1730000
7452,2017,8,4,צלליכין,10,דירה בבית קומות,4.0,5.0,120.0,1690000
7453,2017,8,3,דרובין יואל,21,דירה בבית קומות,3.0,2.0,69.28,1400000
7454,2017,8,3,אבשלום,3,דירה בבית קומות,4.0,1.0,82.93,1760000
7455,2017,8,3,אלירז שלמה,1,דירה בבית קומות,5.0,7.0,183.0,2260000
7456,2017,8,3,קרון אהרון,10,דירה בבית קומות,3.0,2.0,67.07,1330000
7457,2017,8,3,קפלנסקי,36,דירה בבית קומות,3.0,1.0,65.69,1450000
7458,2017,8,3,שפטל אריה,20,דירה בבית קומות,5.0,1.0,100.0,1800000
7459,2017,8,2,הקישון,20,דירת גן,4.0,4.0,92.96,1855000
7460,2017,8,2,גיבשטיין יהושע,11,דירה בבית קומות,4.0,3.0,63.09,1330000
7461,2017,8,2,צלליכין,10,דירה,5.0,4.0,115.0,1930000
7462,2017,8,2,מבצע נחשון,8,דירה בבית קומות,3.0,2.0,71.5,1675000
7463,2017,8,2,ברזילי,12,דירה בבית קומות,4.0,2.0,75.25,1760000
7464,2017,8,2,הצופים,16,דירה בבית קומות,4.0,8.0,95.86,1950000
7465,2017,8,2,אוסישקין,26,דירה בבית קומות,2.0,2.0,48.27,1200000
7466,2017,8,2,מבצע קדש,11,דירה בבית קומות,4.0,2.0,89.27,1580000
7467,2017,7,31,"צ""ג בנות",5,דירה בבית קומות,3.0,1.0,75.18,1400000
7468,2017,7,30,אחיעזר,5,דירה בבית קומות,3.0,4.0,83.94,1240000
7469,2017,7,30,שינקין,3,דירה בבית קומות,3.0,3.0,78.59,1475000
7470,2017,7,30,אלירז שלמה,1,דירה בבית קומות,4.0,22.0,109.0,2000000
7471,2017,7,28,ז'בוטינסקי,62,דירה בבית קומות,3.0,3.0,68.63,1380000
7472,2017,7,28,משמר הירדן,5,דירה בבית קומות,3.0,1.0,71.0,325000
7473,2017,7,27,ברניצקי נתן,39,דירה בבית קומות,3.0,2.0,63.55,1200000
7474,2017,7,27,אברמוביץ,9,דירה בבית קומות,3.0,6.0,77.25,1480000
7475,2017,7,27,אוסישקין,28,דירה בבית קומות,4.0,1.0,94.17,1555000
7476,2017,7,26,פינס,9,דירה בבית קומות,3.5,2.0,77.15,1070000
7477,2017,7,25,ברניצקי נתן,15,דירה בבית קומות,3.0,3.0,62.68,1344000
7478,2017,7,25,ארבל,5,דירה בבית קומות,4.0,1.0,96.92,2000000
7479,2017,7,24,נגבה,30,דירת גג,5.0,9.0,110.0,2630000
7480,2017,7,24,רוטשילד,28,דירה בבית קומות,3.5,3.0,76.0,1625000
7481,2017,7,24,"אח""י להב",5,דירה בבית קומות,4.0,8.0,97.73,2250000
7482,2017,7,24,עין דור,1,דירה בבית קומות,5.0,1.0,145.1,2150000
7483,2017,7,24,הנחשול,85,דירה בבית קומות,4.0,4.0,87.42,2250000
7484,2017,7,24,הרב זינגר,4,דירה בבית קומות,2.0,0.0,43.1,1100000
7485,2017,7,24,הירמוך,13,דירה בבית קומות,4.0,5.0,96.0,1725000
7486,2017,7,24,הירשפלד,40,דירה בבית קומות,3.0,4.0,60.86,1150000
7487,2017,7,24,"תרמ""ב",30,דירה בבית קומות,4.0,2.0,88.11,1570000
7488,2017,7,23,הכנסת,3,דירה בבית קומות,3.0,4.0,46.2,1030000
7489,2017,7,23,משה בן נחמן,14,דירה בבית קומות,4.0,4.0,115.31,2100000
7490,2017,7,23,הגיתית,3,דירה בבית קומות,5.0,0.0,103.0,2420000
7491,2017,7,23,הקוקיה,66,דירה בבית קומות,4.0,2.0,114.1,1920000
7492,2017,7,20,האחים זיגר,4,דירה בבית קומות,2.5,2.0,50.64,1218000
7493,2017,7,20,צלליכין,6,דירה בבית קומות,3.5,3.0,63.49,1310000
7494,2017,7,20,רוטנברג,3,דירה בבית קומות,2.5,0.0,53.86,900000
7495,2017,7,20,"צ""ג בנות",32,דירה בבית קומות,3.5,6.0,88.0,1500000
7496,2017,7,20,קרן היסוד,25,דירה בבית קומות,2.0,1.0,56.28,1300000
7497,2017,7,20,מעגל השלום,29,דירה בבית קומות,4.0,10.0,97.0,2350000
7498,2017,7,20,ארבל,5,דירה בבית קומות,4.0,4.0,78.47,1640000
7499,2017,7,20,"רמב""ם",39,דירה בבית קומות,3.0,7.0,81.0,1690000
7500,2017,7,20,ז'בוטינסקי,65,דירה בבית קומות,4.0,9.0,101.84,1790000
7501,2017,7,19,אברבנאל,4,דירה בבית קומות,5.0,4.0,123.23,1850000
7502,2017,7,19,שרירא שמואל,18,דירה בבית קומות,3.0,1.0,82.16,1350000
7503,2017,7,18,חיל החימוש,18,דירה בבית קומות,4.0,2.0,75.95,1750000
7504,2017,7,18,חיל התותחנים,24,דירה בבית קומות,1.0,1.0,121.2,2350000
7505,2017,7,18,חיל הצנחנים,17,דירה בבית קומות,4.0,2.0,89.85,1500000
7506,2017,7,18,"איתמר בן אב""י",11,דירה בבית קומות,4.0,3.0,69.44,1290000
7507,2017,7,18,אברבנאל,39,דירה בבית קומות,4.0,1.0,107.79,1616000
7508,2017,7,18,מעונות ברכה,4,דירה בבית קומות,4.0,5.0,100.0,1780000
7509,2017,7,17,הזמורה,15,דירה בבית קומות,5.0,3.0,125.1,2300000
7510,2017,7,17,"הרשב""א",17,דירה בבית קומות,3.0,6.0,65.4,1650000
7511,2017,7,17,חבקוק שלום,11,דירה בבית קומות,3.0,3.0,61.69,1300000
7512,2017,7,17,יוחנן הסנדלר,23,דירה בבית קומות,3.5,3.0,72.65,1340000
7513,2017,7,17,טרכטנברג,18,דירת גג,4.0,9.0,107.0,2335000
7514,2017,7,17,"אח""י להב",5,דירה בבית קומות,5.0,9.0,136.85,2425000
7515,2017,7,17,אלירז שלמה,1,דירה בבית קומות,4.0,17.0,110.0,1950000
7516,2017,7,17,קרל נטר,25,דירה בבית קומות,3.0,1.0,61.78,750000
7517,2017,7,17,רמז,1,דירה בבית קומות,3.0,2.0,77.44,1390000
7518,2017,7,17,קרית ספר,23,דירה בבית קומות,4.0,1.0,96.22,1670000
7519,2017,7,17,ספינת השלושה,17,דירה בבית קומות,3.5,1.0,35.0,1000000
7520,2017,7,16,שפינוזה,23,דירה בבית קומות,3.0,4.0,60.0,1440000
7521,2017,7,16,מעגל השלום,25,דירה בבית קומות,4.0,12.0,94.0,2437000
7522,2017,7,16,"רש""י",47,דירה בבית קומות,5.0,1.0,116.5,1810000
7523,2017,7,16,צלליכין,10,דירה בבית קומות,4.0,4.0,75.63,1690000
7524,2017,7,16,הוז דב,7,דירה בבית קומות,2.0,1.0,42.12,1200000
7525,2017,7,16,שניאור זלמן,37,דירה בבית קומות,4.5,1.0,46.2,1500000
7526,2017,7,15,צייטלין,5,דירה בבית קומות,3.0,3.0,47.1,640000
7527,2017,7,14,אחד העם,10,דירה בבית קומות,3.0,1.0,66.39,1100000
7528,2017,7,13,אלון יגאל,24,דירה בבית קומות,4.5,9.0,108.0,1965000
7529,2017,7,13,הלוחמים,4,דירה בבית קומות,3.0,3.0,62.97,1430000
7530,2017,7,13,הצבעוני,12,דירה בבית קומות,3.0,4.0,63.5,1493000
7531,2017,7,13,הגלים,10,דירה בבית קומות,3.5,2.0,76.51,1620000
7532,2017,7,13,שדה יצחק,6,דירה בבית קומות,3.5,3.0,65.0,1445000
7533,2017,7,13,תורה ועבודה,4,דירה בבית קומות,3.0,4.0,39.6,1120000
7534,2017,7,13,קרל נטר,16,דירה בבית קומות,3.0,4.0,56.7,1205000
7535,2017,7,13,מעגל השלום,31,דירה בבית קומות,4.0,12.0,97.0,2400000
7536,2017,7,13,החלמונית,36,דירה בבית קומות,4.0,5.0,94.2,1725000
7537,2017,7,13,עולי הגרדום,63,דירה בבית קומות,4.0,6.0,100.0,1830000
7538,2017,7,12,וייז סטפן,24,דירה בבית קומות,3.0,1.0,66.97,1350000
7539,2017,7,12,שינקין,5,דירה בבית קומות,2.0,0.0,42.59,1238000
7540,2017,7,12,אלקבץ,5,דירה בבית קומות,3.0,3.0,65.82,1630000
7541,2017,7,12,מורדי הגטאות,47,דירה בבית קומות,2.0,1.0,40.3,1010000
7542,2017,7,12,הורוביץ,17,דירה בבית קומות,3.5,4.0,80.84,1240000
7543,2017,7,12,"רש""י",21,דירה בבית קומות,5.0,7.0,138.0,3020000
7544,2017,7,11,חיל הצנחנים,8,דירה בבית קומות,4.0,6.0,94.9,1585000
7545,2017,7,11,חיל החימוש,4,דירה בבית קומות,4.0,4.0,85.71,1630000
7546,2017,7,11,חיל האויר,3,דירה בבית קומות,4.0,12.0,91.95,2260000
7547,2017,7,11,הסוכה,12,דירה בבית קומות,4.0,3.0,94.4,2020000
7548,2017,7,11,הצפירה,3,דירה בבית קומות,3.0,3.0,46.2,1200000
7549,2017,7,11,"רש""י",21,דירה,5.0,6.0,138.0,3020000
7550,2017,7,10,האיריס,20,דירה בבית קומות,3.0,4.0,68.78,1525000
7551,2017,7,10,ויתקין,9,דירה בבית קומות,2.5,3.0,51.61,1195000
7552,2017,7,10,גנוסר,33,דירה בבית קומות,4.5,1.0,90.5,1785000
7553,2017,7,10,"אח""י להב",5,דירה בבית קומות,5.0,2.0,137.66,4450000
7554,2017,7,10,החלמונית,4,דירה בבית קומות,3.0,2.0,60.9,1560000
7555,2017,7,10,אלתרמן,28,דירה בבית קומות,3.0,1.0,65.0,1650000
7556,2017,7,10,האלוף דוד,1,דירה בבית קומות,5.0,2.0,122.0,2430000
7557,2017,7,10,אנילביץ,49,דירה בבית קומות,4.0,1.0,69.0,1300000
7558,2017,7,10,הרצל,95,דירה בבית קומות,3.0,3.0,68.13,200000
7559,2017,7,9,השומר,16,דירה בבית קומות,5.0,6.0,116.4,2030000
7560,2017,7,9,קרל נטר,30,דירה בבית קומות,3.5,4.0,69.66,1260000
7561,2017,7,9,טשרניחובסקי,13,דירה בבית קומות,3.0,1.0,64.09,1420000
7562,2017,7,9,החלמונית,4,דירה בבית קומות,3.5,4.0,74.2,1630000
7563,2017,7,9,שיבת ציון,14,דירה בבית קומות,5.0,2.0,129.94,1865000
7564,2017,7,9,האלוף דוד,7,דירה בבית קומות,5.0,9.0,169.0,3575000
7565,2017,7,9,המלחים,2,דירה בבית קומות,3.0,11.0,71.65,1600000
7566,2017,7,9,אברבנאל,39,דירה בבית קומות,4.0,5.0,115.5,1500000
7567,2017,7,9,מעגל השלום,15,דירה בבית קומות,3.0,4.0,76.0,1825000
7568,2017,7,7,קרית ספר,24,דירה בבית קומות,3.0,1.0,72.22,1200000
7569,2017,7,7,תורה ועבודה,29,דירה בבית קומות,3.0,3.0,40.2,800000
7570,2017,7,7,קרון אהרון,7,דירה בבית קומות,5.0,5.0,131.0,2670000
7571,2017,7,6,אלקבץ,15,דירה בבית קומות,3.0,7.0,65.4,1660000
7572,2017,7,6,וולפסון,48,דירה בבית קומות,4.0,3.0,106.81,1600000
7573,2017,7,6,גנות צבי,6,דירה בבית קומות,4.0,7.0,104.0,1915000
7574,2017,7,6,האלוף דוד,17,דירה בבית קומות,5.0,9.0,142.1,3685000
7575,2017,7,6,עין הקורא,4,דירה בבית קומות,2.0,1.0,50.5,500000
7576,2017,7,6,קרון אהרון,7,דירה,5.0,2.0,113.0,2670000
7577,2017,7,6,מוהליבר,32,דירה בבית קומות,1.5,1.0,37.43,800000
7578,2017,7,6,הגדוד העברי,77,דירה בבית קומות,3.0,1.0,72.38,1370000
7579,2017,7,6,הקישון,16,דירה בבית קומות,4.0,2.0,91.4,1499000
7580,2017,7,6,ירושלים,74,דירה בבית קומות,4.0,2.0,88.6,1410000
7581,2017,7,6,הסחלב,6,דירה בבית קומות,2.0,1.0,33.0,1050000
7582,2017,7,5,הפסנתר,3,דירה בבית קומות,2.5,2.0,52.45,1675000
7583,2017,7,5,ויצברד,17,דירה בבית קומות,2.0,2.0,55.28,1200000
7584,2017,7,5,הרב שלינקה יצחק,6,דירה בבית קומות,5.0,2.0,127.0,2455000
7585,2017,7,5,יהודה הלוי,3,דירה בבית קומות,3.5,5.0,73.11,1300000
7586,2017,7,5,נורדאו,34,דירה בבית קומות,2.0,3.0,61.48,1250000
7587,2017,7,5,הקוקיה,21,דירה בבית קומות,4.0,6.0,100.0,1971000
7588,2017,7,4,הקלרנית,5,דירה בבית קומות,5.0,2.0,112.94,2145000
7589,2017,7,4,החלמונית,4,דירה בבית קומות,3.5,4.0,74.2,1670000
7590,2017,7,4,שניאור זלמן,24,דירה בבית קומות,3.5,2.0,64.8,1290000
7591,2017,7,4,סולד,1,דירה בבית קומות,3.0,4.0,58.0,1230000
7592,2017,7,4,גלילי ישראל,19,דירה בבית קומות,5.0,14.0,125.45,3050000
7593,2017,7,3,ברניצקי נתן,24,דירה בבית קומות,3.0,4.0,57.35,1333000
7594,2017,7,3,ראובן ובת שבע,9,דירה בבית קומות,4.0,2.0,81.51,1450000
7595,2017,7,3,"מיש""ר",2,דירה בבית קומות,5.5,9.0,142.0,3150000
7596,2017,7,3,האחים סמילצ'נסקי,29,דירה בבית קומות,4.0,6.0,109.0,1900000
7597,2017,7,3,צלליכין,6,דירה בבית קומות,2.0,3.0,58.27,1400000
7598,2017,7,2,דליה,6,דירה בבית קומות,4.0,3.0,90.61,1700000
7599,2017,7,2,שרירא שמואל,1,דירה בבית קומות,3.0,4.0,70.95,1260000
7600,2017,7,2,האחים סולימן,12,דירה בבית קומות,3.0,2.0,69.1,1650000
7601,2017,7,2,העסיס,19,דירה בבית קומות,5.0,6.0,96.6,1938000
7602,2017,7,2,ויצברד,9,דירה בבית קומות,3.0,4.0,61.61,1145000
7603,2017,7,2,קאפח,3,דירה בבית קומות,4.5,6.0,111.0,2280000
7604,2017,7,2,ויתקין,7,דירה בבית קומות,4.0,2.0,87.85,1610000
7605,2017,7,2,יהודה,7,דירה בבית קומות,3.5,1.0,62.33,1360000
7606,2017,7,2,קרל נטר,34,דירה בבית קומות,5.0,5.0,100.0,1750000
7607,2017,6,30,אלקבץ,7,דירה בבית קומות,5.0,4.0,120.4,2200000
7608,2017,6,30,קרית ספר,18,דירה בבית קומות,3.5,3.0,68.44,1460000
7609,2017,6,30,אבן חן,2,דירה בבית קומות,4.0,7.0,97.62,2300000
7610,2017,6,30,עין דור,6,דירה בבית קומות,5.0,4.0,126.0,2295000
7611,2017,6,29,הגלים,10,דירה בבית קומות,4.5,2.0,96.64,1830000
7612,2017,6,29,עין דור,6,דירה,5.0,4.0,124.0,2295000
7613,2017,6,29,עולי הגרדום,63,דירה בבית קומות,3.0,7.0,80.0,1900000
7614,2017,6,29,אלחריזי,12,דירה בבית קומות,3.0,3.0,72.78,1860000
7615,2017,6,28,הנרקיס,16,דירה בבית קומות,3.0,2.0,59.5,1370000
7616,2017,6,28,היקב,8,דירה בבית קומות,3.0,3.0,60.47,2000000
7617,2017,6,28,דרור,50,דירה בבית קומות,4.0,7.0,86.08,1660000
7618,2017,6,27,פינס,7,דירה בבית קומות,3.0,0.0,64.54,1525000
7619,2017,6,27,האלוף דוד,17,דירה בבית קומות,5.0,9.0,125.4,2610000
7620,2017,6,27,שפירא צבי הרמן,15,דירה בבית קומות,4.0,6.0,101.37,1615000
7621,2017,6,27,מעונות ברכה,4,דירה בבית קומות,4.0,5.0,100.0,1760000
